id,cidade,id_estado,sigla,estado,latitude,longitude,gps,populacao
1505700,PONTA DE PEDRAS,15,PA,PARA,-5.4378983,-48.5112217,"-5.4378983,-48.5112217",31082
1505809,PORTEL,15,PA,PARA,-1.9387118,-50.8240402,"-1.9387118,-50.8240402",62043
1505908,PORTO DE MOZ,15,PA,PARA,-1.7502089,-52.2355560,"-1.7502089,-52.235556",41135
1506005,PRAINHA,15,PA,PARA,-1.6256917,-47.8091983,"-1.6256917,-47.8091983",29866
1506104,PRIMAVERA,15,PA,PARA,-0.9406522,-47.1167280,"-0.9406522,-47.116728",10825
1506112,QUATIPURU,15,PA,PARA,-0.8948725,-47.0049317,"-0.8948725,-47.0049317",13608
1506138,REDENCAO,15,PA,PARA,-8.0252940,-50.0316870,"-8.025294,-50.031687",84787
1506161,RIO MARIA,15,PA,PARA,-7.3137312,-50.0465372,"-7.3137312,-50.0465372",18193
1506187,RONDON DO PARA,15,PA,PARA,-4.7804416,-48.0698300,"-4.7804416,-48.06983",52357
1506195,RUROPOLIS,15,PA,PARA,-4.1014311,-54.9086853,"-4.1014311,-54.9086853",50510
1506203,SALINOPOLIS,15,PA,PARA,-0.6259282,-47.3442819,"-0.6259282,-47.3442819",40675
1506302,SALVATERRA,15,PA,PARA,-0.7584440,-48.5139210,"-0.758444,-48.513921",23752
1506351,SANTA BARBARA DO PARA,15,PA,PARA,-1.2261440,-48.2951010,"-1.226144,-48.295101",21079
1506401,SANTA CRUZ DO ARARI,15,PA,PARA,-0.6610190,-49.1771390,"-0.661019,-49.177139",10128
1506500,SANTA IZABEL DO PARA,15,PA,PARA,-1.3667337,-48.1290740,"-1.36673365,-48.1290740056134",70801
1506559,SANTA LUZIA DO PARA,15,PA,PARA,-1.5220049,-46.9020697,"-1.5220049,-46.9020697",19848
1506583,SANTA MARIA DAS BARREIRAS,15,PA,PARA,-8.8710157,-49.7171263,"-8.8710157,-49.7171263",21449
1506609,SANTA MARIA DO PARA,15,PA,PARA,-1.3455478,-47.5782981,"-1.3455478,-47.5782981",24861
1506708,SANTANA DO ARAGUAIA,15,PA,PARA,-9.3348334,-50.3427734,"-9.3348334,-50.3427734",72817
1506807,SANTAREM,15,PA,PARA,0.6211333,-50.0900083,"0.6211333,-50.0900083",304589
1506906,SANTAREM NOVO,15,PA,PARA,-0.9283904,-47.3999958,"-0.9283904,-47.3999958",6709
1507003,SANTO ANTONIO DO TAUA,15,PA,PARA,-1.1522000,-48.1314460,"-1.1522,-48.131446",31482
1507102,SAO CAETANO DE ODIVELAS,15,PA,PARA,-0.7472930,-48.0246220,"-0.747293,-48.024622",18050
1507151,SAO DOMINGOS DO ARAGUAIA,15,PA,PARA,-5.5416409,-48.7291003,"-5.5416409,-48.7291003",25557
1507201,SAO DOMINGOS DO CAPIM,15,PA,PARA,-1.6789331,-47.7717815,"-1.6789331,-47.7717815",31989
1507300,SAO FELIX DO XINGU,15,PA,PARA,-6.6386974,-51.9787582,"-6.6386974,-51.9787582",128481
1507409,SAO FRANCISCO DO PARA,15,PA,PARA,-1.1694464,-47.7974079,"-1.1694464,-47.7974079",15882
1507458,SAO GERALDO DO ARAGUAIA,15,PA,PARA,-6.3947150,-48.5591690,"-6.394715,-48.559169",24847
1507466,SAO JOAO DA PONTA,15,PA,PARA,-0.8526516,-47.9224095,"-0.8526516,-47.9224095",6139
1507474,SAO JOAO DE PIRABAS,15,PA,PARA,-0.7733201,-47.1770631,"-0.7733201,-47.1770631",23045
1507508,SAO JOAO DO ARAGUAIA,15,PA,PARA,-5.3617017,-48.7911109,"-5.3617017,-48.7911109",13996
1507607,SAO MIGUEL DO GUAMA,15,PA,PARA,-1.6116804,-47.4757551,"-1.6116804,-47.4757551",58986
1507706,SAO SEBASTIAO DA BOA VISTA,15,PA,PARA,-1.7182884,-49.5319955,"-1.7182884,-49.5319955",26640
1507755,SAPUCAIA,15,PA,PARA,-6.9413500,-49.6993876,"-6.94135,-49.6993876",5930
1507805,SENADOR JOSE PORFIRIO,15,PA,PARA,-2.5935424,-51.9482090,"-2.5935424,-51.948209",11658
1507904,SOURE,15,PA,PARA,-0.7275759,-48.5189785,"-0.7275759,-48.5189785",25374
1507953,TAILANDIA,15,PA,PARA,-2.9360960,-48.9523366,"-2.936096,-48.9523366",106339
1507961,TERRA ALTA,15,PA,PARA,-1.0397924,-47.9091595,"-1.0397924,-47.9091595",11720
1507979,TERRA SANTA,15,PA,PARA,-3.7705230,-56.5419490,"-3.770523,-56.541949",18769
1508001,TOME-ACU,15,PA,PARA,-2.4166306,-48.1522907,"-2.4166306,-48.1522907",63447
1508035,TRACUATEUA,15,PA,PARA,-1.0765338,-46.9030822,"-1.0765338,-46.9030822",30959
1508050,TRAIRAO,15,PA,PARA,-4.7005510,-55.9972165,"-4.700551,-55.9972165",18989
1508084,TUCUMA,15,PA,PARA,-6.7517239,-51.1507941,"-6.7517239,-51.1507941",39602
1508100,TUCURUI,15,PA,PARA,-3.7738509,-49.6708204,"-3.7738509,-49.6708204",113659
1508126,ULIANOPOLIS,15,PA,PARA,-3.7575266,-47.5009377,"-3.7575266,-47.5009377",59210
1508159,URUARA,15,PA,PARA,-3.7185381,-53.7385490,"-3.7185381,-53.738549",45476
1508209,VIGIA,15,PA,PARA,-0.8546027,-48.1432873,"-0.8546027,-48.1432873",53686
1508308,VISEU,15,PA,PARA,-1.2048920,-46.1392244,"-1.204892,-46.1392244",61403
1508357,VITORIA DO XINGU,15,PA,PARA,-2.8833063,-52.0114889,"-2.8833063,-52.0114889",15134
1508407,XINGUARA,15,PA,PARA,-7.0998514,-49.9416632,"-7.0998514,-49.9416632",44751
1600055,SERRA DO NAVIO,16,AP,AMAPA,0.8991593,-52.0027191,"0.8991593,-52.0027191",5397
1600105,AMAPA,16,AP,AMAPA,2.0529997,-50.7930003,"2.0529997,-50.7930003",9109
1600154,PEDRA BRANCA DO AMAPARI,16,AP,AMAPA,0.7771833,-51.9523218,"0.7771833,-51.9523218",16502
1600204,CALCOENE,16,AP,AMAPA,2.4981757,-50.9539503,"2.4981757,-50.9539503",11117
1600212,CUTIAS,16,AP,AMAPA,0.9708625,-50.8000608,"0.9708625,-50.8000608",5983
1600238,FERREIRA GOMES,16,AP,AMAPA,0.8580838,-51.1814000,"0.8580838,-51.1814",7780
1600253,ITAUBAL,16,AP,AMAPA,0.6027524,-50.6998737,"0.6027524,-50.6998737",5503
1600279,LARANJAL DO JARI,16,AP,AMAPA,-0.8419994,-52.5160000,"-0.8419994,-52.516",50410
1600303,MACAPA,16,AP,AMAPA,0.0401529,-51.0569588,"0.0401529,-51.0569588",503327
1600402,MAZAGAO,16,AP,AMAPA,-0.1160565,-51.2861759,"-0.1160565,-51.2861759",21632
1600501,OIAPOQUE,16,AP,AMAPA,3.8432128,-51.8350798,"3.8432128,-51.8350798",27270
1600535,PORTO GRANDE,16,AP,AMAPA,0.7028371,-51.4041605,"0.7028371,-51.4041605",21971
1600550,PRACUUBA,16,AP,AMAPA,1.7429041,-50.7848832,"1.7429041,-50.7848832",5120
1600600,SANTANA,16,AP,AMAPA,-0.0307068,-51.1789666,"-0.0307068,-51.1789666",121364
1600709,TARTARUGALZINHO,16,AP,AMAPA,1.5060000,-50.9119997,"1.506,-50.9119997",17315
1600808,VITORIA DO JARI,16,AP,AMAPA,-0.9310733,-52.4241059,"-0.9310733,-52.4241059",15931
1700251,ABREULANDIA,17,TO,TOCANTINS,-9.6221526,-49.1558343,"-9.6221526,-49.1558343",2579
1700301,AGUIARNOPOLIS,17,TO,TOCANTINS,-6.5600452,-47.4721189,"-6.5600452,-47.4721189",6733
1700350,ALIANCA DO TOCANTINS,17,TO,TOCANTINS,-11.3055927,-48.9409096,"-11.3055927,-48.9409096",5390
1700400,ALMAS,17,TO,TOCANTINS,-11.5681309,-47.1702803,"-11.5681309,-47.1702803",7055
1700707,ALVORADA,17,TO,TOCANTINS,-12.4784650,-49.1249260,"-12.478465,-49.124926",8412
1701002,ANANAS,17,TO,TOCANTINS,-6.3663053,-48.0802380,"-6.3663053,-48.080238",9549
1701051,ANGICO,17,TO,TOCANTINS,-6.3893733,-47.8656722,"-6.3893733,-47.8656722",3433
1701101,APARECIDA DO RIO NEGRO,17,TO,TOCANTINS,-9.9513491,-47.9773786,"-9.9513491,-47.9773786",4795
1701309,ARAGOMINAS,17,TO,TOCANTINS,-7.1654101,-48.5254880,"-7.1654101,-48.525488",5758
1701903,ARAGUACEMA,17,TO,TOCANTINS,-8.8067391,-49.5560969,"-8.8067391,-49.5560969",7086
1702000,ARAGUACU,17,TO,TOCANTINS,-12.9289340,-49.8231340,"-12.928934,-49.823134",8517
1702109,ARAGUAINA,17,TO,TOCANTINS,-7.1932410,-48.2018597,"-7.193241,-48.2018597",180470
1702158,ARAGUANA,17,TO,TOCANTINS,-6.5799107,-48.6428482,"-6.5799107,-48.6428482",5729
1702208,ARAGUATINS,17,TO,TOCANTINS,-5.6522925,-48.1158973,"-5.6522925,-48.1158973",35761
1702307,ARAPOEMA,17,TO,TOCANTINS,-7.6575001,-49.0641484,"-7.6575001,-49.0641484",6643
1702406,ARRAIAS,17,TO,TOCANTINS,-12.9287788,-46.9437231,"-12.9287788,-46.9437231",10567
1702554,AUGUSTINOPOLIS,17,TO,TOCANTINS,-5.4662267,-47.8897519,"-5.4662267,-47.8897519",18412
1702703,AURORA DO TOCANTINS,17,TO,TOCANTINS,-12.7104500,-46.4076040,"-12.71045,-46.407604",3757
1702901,AXIXA DO TOCANTINS,17,TO,TOCANTINS,-5.6127470,-47.7700700,"-5.612747,-47.77007",9756
1703008,BABACULANDIA,17,TO,TOCANTINS,-7.2034355,-47.7616130,"-7.2034355,-47.761613",10664
1703057,BANDEIRANTES DO TOCANTINS,17,TO,TOCANTINS,-7.7635698,-48.5791480,"-7.7635698,-48.579148",3553
1703073,BARRA DO OURO,17,TO,TOCANTINS,-7.7113784,-47.6743925,"-7.7113784,-47.6743925",4591
1703107,BARROLANDIA,17,TO,TOCANTINS,-9.8372460,-48.7264346,"-9.837246,-48.7264346",5632
1703206,BERNARDO SAYAO,17,TO,TOCANTINS,-7.8794244,-48.8968905,"-7.8794244,-48.8968905",4459
1703305,BOM JESUS DO TOCANTINS,17,TO,TOCANTINS,-8.9630600,-48.1650430,"-8.96306,-48.165043",4894
1703602,BRASILANDIA DO TOCANTINS,17,TO,TOCANTINS,-8.3886619,-48.4842729,"-8.3886619,-48.4842729",2201
1703701,BREJINHO DE NAZARE,17,TO,TOCANTINS,-11.0205883,-48.5722906,"-11.0205883,-48.5722906",5497
1703800,BURITI DO TOCANTINS,17,TO,TOCANTINS,-5.3187439,-48.2256609,"-5.3187439,-48.2256609",11348
1703826,CACHOEIRINHA,17,TO,TOCANTINS,-6.1186470,-47.9208885,"-6.118647,-47.9208885",2275
1703842,CAMPOS LINDOS,17,TO,TOCANTINS,-7.9740597,-46.8023881,"-7.9740597,-46.8023881",10116
1703867,CARIRI DO TOCANTINS,17,TO,TOCANTINS,-11.8882727,-49.1604216,"-11.8882727,-49.1604216",4382
1703883,CARMOLANDIA,17,TO,TOCANTINS,-7.0338040,-48.3951295,"-7.033804,-48.3951295",2580
1703891,CARRASCO BONITO,17,TO,TOCANTINS,-5.3205734,-48.0376667,"-5.3205734,-48.0376667",4095
1703909,CASEARA,17,TO,TOCANTINS,-9.2731590,-49.9576837,"-9.273159,-49.9576837",5369
1704105,CENTENARIO,17,TO,TOCANTINS,-8.9586893,-47.3355181,"-8.9586893,-47.3355181",2905
1704600,CHAPADA DE AREIA,17,TO,TOCANTINS,-10.1409456,-49.1783677,"-10.1409456,-49.1783677",1406
1705102,CHAPADA DA NATIVIDADE,17,TO,TOCANTINS,-11.6119239,-47.7538517,"-11.6119239,-47.7538517",3333
1705508,COLINAS DO TOCANTINS,17,TO,TOCANTINS,-8.0612688,-48.4716768,"-8.0612688,-48.4716768",35424
1705557,COMBINADO,17,TO,TOCANTINS,-12.8136581,-46.5461041,"-12.8136581,-46.5461041",4852
1705607,CONCEICAO DO TOCANTINS,17,TO,TOCANTINS,-12.2208740,-47.2951030,"-12.220874,-47.295103",4105
1706001,COUTO MAGALHAES,17,TO,TOCANTINS,-8.3605830,-49.1773955,"-8.360583,-49.1773955",5588
1706100,CRISTALANDIA,17,TO,TOCANTINS,-10.5984800,-49.1942020,"-10.59848,-49.194202",7289
1706258,CRIXAS DO TOCANTINS,17,TO,TOCANTINS,-11.1039404,-48.9188270,"-11.1039404,-48.918827",1722
1706506,DARCINOPOLIS,17,TO,TOCANTINS,-6.7085964,-47.7524283,"-6.7085964,-47.7524283",6097
1707009,DIANOPOLIS,17,TO,TOCANTINS,-11.6240080,-46.8197870,"-11.624008,-46.819787",22139
1707108,DIVINOPOLIS DO TOCANTINS,17,TO,TOCANTINS,-9.8015722,-49.2143531,"-9.8015722,-49.2143531",6900
1707207,DOIS IRMAOS DO TOCANTINS,17,TO,TOCANTINS,-9.2539897,-49.0665558,"-9.2539897,-49.0665558",7198
1707306,DUERE,17,TO,TOCANTINS,-11.3416310,-49.2715660,"-11.341631,-49.271566",4686
1707405,ESPERANTINA,17,TO,TOCANTINS,-5.3658232,-48.5368181,"-5.3658232,-48.5368181",10996
1707553,FATIMA,17,TO,TOCANTINS,-10.7575656,-48.9031328,"-10.7575656,-48.9031328",3835
1707652,FIGUEIROPOLIS,17,TO,TOCANTINS,-12.1347916,-49.1737141,"-12.1347916,-49.1737141",5263
1707702,FILADELFIA,17,TO,TOCANTINS,-7.3395833,-47.4963720,"-7.3395833,-47.496372",8856
1708205,FORMOSO DO ARAGUAIA,17,TO,TOCANTINS,-11.8059989,-49.5257153,"-11.8059989,-49.5257153",18440
1708254,FORTALEZA DO TABOCAO,17,TO,TOCANTINS,-9.0565211,-48.5216745,"-9.0565211,-48.5216745",2589
1708304,GOIANORTE,17,TO,TOCANTINS,-8.7720092,-48.9340879,"-8.7720092,-48.9340879",5123
1709005,GOIATINS,17,TO,TOCANTINS,-7.7132054,-47.3154841,"-7.7132054,-47.3154841",13019
1709302,GUARAI,17,TO,TOCANTINS,-8.8354290,-48.5114320,"-8.835429,-48.511432",25923
1709500,GURUPI,17,TO,TOCANTINS,-11.7279400,-49.0680460,"-11.72794,-49.068046",86647
1709807,IPUEIRAS,17,TO,TOCANTINS,-11.2408008,-48.4438878,"-11.2408008,-48.4438878",2015
1710508,ITACAJA,17,TO,TOCANTINS,-8.3929350,-47.7726150,"-8.392935,-47.772615",7433
1710706,ITAGUATINS,17,TO,TOCANTINS,-5.7696766,-47.4815382,"-5.7696766,-47.4815382",5864
1710904,ITAPIRATINS,17,TO,TOCANTINS,-8.3832116,-48.1054968,"-8.3832116,-48.1054968",3777
1711100,ITAPORA DO TOCANTINS,17,TO,TOCANTINS,-8.5717220,-48.6894810,"-8.571722,-48.689481",2427
1711506,JAU DO TOCANTINS,17,TO,TOCANTINS,-12.6526649,-48.5922532,"-12.6526649,-48.5922532",3849
1711803,JUARINA,17,TO,TOCANTINS,-8.1194209,-49.0967459,"-8.1194209,-49.0967459",2193
1711902,LAGOA DA CONFUSAO,17,TO,TOCANTINS,-10.7883045,-49.6224431,"-10.7883045,-49.6224431",13357
1711951,LAGOA DO TOCANTINS,17,TO,TOCANTINS,-10.2967881,-47.5662530,"-10.2967881,-47.566253",4316
1712009,LAJEADO,17,TO,TOCANTINS,-9.7548945,-48.3563706,"-9.7548945,-48.3563706",3134
1712157,LAVANDEIRA,17,TO,TOCANTINS,-12.7887924,-46.5073198,"-12.7887924,-46.5073198",1923
1712405,LIZARDA,17,TO,TOCANTINS,-9.5955336,-46.6752180,"-9.5955336,-46.675218",3740
1712454,LUZINOPOLIS,17,TO,TOCANTINS,-6.1918183,-47.8562036,"-6.1918183,-47.8562036",3108
1712504,MARIANOPOLIS DO TOCANTINS,17,TO,TOCANTINS,-9.7962503,-49.6547174,"-9.7962503,-49.6547174",5175
1712702,MATEIROS,17,TO,TOCANTINS,-10.5462254,-46.4174230,"-10.5462254,-46.417423",2684
1712801,MAURILANDIA DO TOCANTINS,17,TO,TOCANTINS,-5.9516880,-47.5124920,"-5.951688,-47.512492",3426
1713205,MIRACEMA DO TOCANTINS,17,TO,TOCANTINS,-9.5617939,-48.3966536,"-9.5617939,-48.3966536",18248
1713304,MIRANORTE,17,TO,TOCANTINS,-9.5290680,-48.5922220,"-9.529068,-48.592222",13434
1713601,MONTE DO CARMO,17,TO,TOCANTINS,-10.7647456,-48.1121813,"-10.7647456,-48.1121813",7947
1713700,MONTE SANTO DO TOCANTINS,17,TO,TOCANTINS,-10.0051944,-48.9927531,"-10.0051944,-48.9927531",2279
1713809,PALMEIRAS DO TOCANTINS,17,TO,TOCANTINS,-6.6103628,-47.5468282,"-6.6103628,-47.5468282",6658
1713957,MURICILANDIA,17,TO,TOCANTINS,-7.1466900,-48.6091350,"-7.14669,-48.609135",3551
1714203,NATIVIDADE,17,TO,TOCANTINS,-11.7089881,-47.7284165,"-11.7089881,-47.7284165",9244
1714302,NAZARE,17,TO,TOCANTINS,-6.3733313,-47.6632702,"-6.3733313,-47.6632702",3898
1714880,NOVA OLINDA,17,TO,TOCANTINS,-7.6317120,-48.4252320,"-7.631712,-48.425232",11819
1715002,NOVA ROSALANDIA,17,TO,TOCANTINS,-10.5651020,-48.9124770,"-10.565102,-48.912477",4260
1715101,NOVO ACORDO,17,TO,TOCANTINS,-9.9646580,-47.6762804,"-9.964658,-47.6762804",4342
1715150,NOVO ALEGRE,17,TO,TOCANTINS,-12.9151340,-46.5740939,"-12.915134,-46.5740939",2332
1715259,NOVO JARDIM,17,TO,TOCANTINS,-11.8199253,-46.6254107,"-11.8199253,-46.6254107",2722
1715507,OLIVEIRA DE FATIMA,17,TO,TOCANTINS,-10.7091365,-48.9077446,"-10.7091365,-48.9077446",1112
1715705,PALMEIRANTE,17,TO,TOCANTINS,-7.8582335,-47.9264382,"-7.8582335,-47.9264382",6026
1715754,PALMEIROPOLIS,17,TO,TOCANTINS,-13.0428105,-48.4065223,"-13.0428105,-48.4065223",7659
1716109,PARAISO DO TOCANTINS,17,TO,TOCANTINS,-10.1752474,-48.8867590,"-10.1752474,-48.886759",51252
1716208,PARANA,17,TO,TOCANTINS,-12.6167470,-47.8733780,"-12.616747,-47.873378",10449
1716307,PAU D'ARCO,17,TO,TOCANTINS,-7.5416832,-49.3686216,"-7.5416832,-49.3686216",4849
1716505,PEDRO AFONSO,17,TO,TOCANTINS,-8.9757351,-48.1733282,"-8.9757351,-48.1733282",13578
1716604,PEIXE,17,TO,TOCANTINS,-12.0390993,-48.5392455,"-12.0390993,-48.5392455",11749
1716653,PEQUIZEIRO,17,TO,TOCANTINS,-8.5948460,-48.9332775,"-8.594846,-48.9332775",5477
1716703,COLMEIA,17,TO,TOCANTINS,-8.7340980,-48.7510897,"-8.734098,-48.7510897",8205
1717008,PINDORAMA DO TOCANTINS,17,TO,TOCANTINS,-11.1310740,-47.5726300,"-11.131074,-47.57263",4447
1717206,PIRAQUE,17,TO,TOCANTINS,-6.7698310,-48.2945507,"-6.769831,-48.2945507",3028
1717503,PIUM,17,TO,TOCANTINS,-10.4421368,-49.1747741,"-10.4421368,-49.1747741",7654
1717800,PONTE ALTA DO BOM JESUS,17,TO,TOCANTINS,-12.0873615,-46.4785732,"-12.0873615,-46.4785732",4596
1717909,PONTE ALTA DO TOCANTINS,17,TO,TOCANTINS,-10.7454591,-47.5374479,"-10.7454591,-47.5374479",8039
1718006,PORTO ALEGRE DO TOCANTINS,17,TO,TOCANTINS,-11.6070802,-47.0526270,"-11.6070802,-47.052627",3139
1718204,PORTO NACIONAL,17,TO,TOCANTINS,-10.7019786,-48.4110952,"-10.7019786,-48.4110952",53010
1718303,PRAIA NORTE,17,TO,TOCANTINS,-5.3928120,-47.8111440,"-5.392812,-47.811144",8432
1718402,PRESIDENTE KENNEDY,17,TO,TOCANTINS,-8.5340643,-48.5060747,"-8.5340643,-48.5060747",3684
1718451,PUGMIL,17,TO,TOCANTINS,-10.4255161,-48.8969824,"-10.4255161,-48.8969824",2688
1718501,RECURSOLANDIA,17,TO,TOCANTINS,-8.7368677,-47.2416349,"-8.7368677,-47.2416349",4293
1718550,RIACHINHO,17,TO,TOCANTINS,-6.4426372,-48.1379690,"-6.4426372,-48.137969",4645
1718659,RIO DA CONCEICAO,17,TO,TOCANTINS,-11.3948630,-46.8846640,"-11.394863,-46.884664",2130
1718709,RIO DOS BOIS,17,TO,TOCANTINS,-9.3412231,-48.5349207,"-9.3412231,-48.5349207",2834
1718758,RIO SONO,17,TO,TOCANTINS,-9.3442508,-47.8998831,"-9.3442508,-47.8998831",6478
1718808,SAMPAIO,17,TO,TOCANTINS,-5.3542330,-47.8781840,"-5.354233,-47.878184",4711
1718840,SANDOLANDIA,17,TO,TOCANTINS,-12.5389465,-49.9285958,"-12.5389465,-49.9285958",3375
1718865,SANTA FE DO ARAGUAIA,17,TO,TOCANTINS,-7.1500720,-48.6925943,"-7.150072,-48.6925943",7512
1718881,SANTA MARIA DO TOCANTINS,17,TO,TOCANTINS,-8.7752144,-47.7482956,"-8.7752144,-47.7482956",3434
1718899,SANTA RITA DO TOCANTINS,17,TO,TOCANTINS,-10.8643623,-48.9082979,"-10.8643623,-48.9082979",2365
1718907,SANTA ROSA DO TOCANTINS,17,TO,TOCANTINS,-11.4473920,-48.1216270,"-11.447392,-48.121627",4829
1719004,SANTA TEREZA DO TOCANTINS,17,TO,TOCANTINS,-10.2816205,-47.8091871,"-10.2816205,-47.8091871",2866
1720002,SANTA TEREZINHA DO TOCANTINS,17,TO,TOCANTINS,-6.4356048,-47.6730610,"-6.4356048,-47.673061",2529
1720101,SAO BENTO DO TOCANTINS,17,TO,TOCANTINS,-6.0218530,-47.9000570,"-6.021853,-47.900057",5324
1720150,SAO FELIX DO TOCANTINS,17,TO,TOCANTINS,-10.1614650,-46.6617860,"-10.161465,-46.661786",1585
1720200,SAO MIGUEL DO TOCANTINS,17,TO,TOCANTINS,-5.5549817,-47.5747649,"-5.5549817,-47.5747649",12139
1720259,SAO SALVADOR DO TOCANTINS,17,TO,TOCANTINS,-12.7503331,-48.2352148,"-12.7503331,-48.2352148",3082
1720309,SAO SEBASTIAO DO TOCANTINS,17,TO,TOCANTINS,-5.2587094,-48.2055574,"-5.2587094,-48.2055574",4805
1720499,SAO VALERIO,17,TO,TOCANTINS,-11.9743150,-48.2353150,"-11.974315,-48.235315",3960
1720655,SILVANOPOLIS,17,TO,TOCANTINS,-11.1470990,-48.1693700,"-11.147099,-48.16937",5403
1720804,SITIO NOVO DO TOCANTINS,17,TO,TOCANTINS,-5.6028662,-47.6349901,"-5.6028662,-47.6349901",9029
1720853,SUCUPIRA,17,TO,TOCANTINS,-11.9850885,-48.9113689,"-11.9850885,-48.9113689",1966
1720903,TAGUATINGA,17,TO,TOCANTINS,-12.4024040,-46.4365769,"-12.402404,-46.4365769",16683
1720937,TAIPAS DO TOCANTINS,17,TO,TOCANTINS,-12.1933490,-46.9918003,"-12.193349,-46.9918003",2148
1720978,TALISMA,17,TO,TOCANTINS,-12.7978360,-49.0929839,"-12.797836,-49.0929839",2793
1721000,PALMAS,17,TO,TOCANTINS,-10.1835604,-48.3337793,"-10.1835604,-48.3337793",299127
1721109,TOCANTINIA,17,TO,TOCANTINS,-9.5631980,-48.3741040,"-9.563198,-48.374104",7545
1721208,TOCANTINOPOLIS,17,TO,TOCANTINS,-6.3280931,-47.4217673,"-6.3280931,-47.4217673",22870
1721257,TUPIRAMA,17,TO,TOCANTINS,-8.9746528,-48.1887392,"-8.9746528,-48.1887392",1891
1721307,TUPIRATINS,17,TO,TOCANTINS,-8.3996247,-48.1299635,"-8.3996247,-48.1299635",2671
1722081,WANDERLANDIA,17,TO,TOCANTINS,-6.8522727,-47.9653917,"-6.8522727,-47.9653917",11683
1722107,XAMBIOA,17,TO,TOCANTINS,-7.1248132,-49.1794868,"-7.1248132,-49.1794868",11540
2100055,ACAILANDIA,21,MA,MARANHAO,-4.9514278,-47.4844564,"-4.9514278,-47.4844564",112445
2100105,AFONSO CUNHA,21,MA,MARANHAO,-4.1326105,-43.3230026,"-4.1326105,-43.3230026",6524
2100154,AGUA DOCE DO MARANHAO,21,MA,MARANHAO,-2.8402004,-42.1181949,"-2.8402004,-42.1181949",12571
2100204,ALCANTARA,21,MA,MARANHAO,-2.4038956,-44.4154241,"-2.4038956,-44.4154241",22097
2100303,ALDEIAS ALTAS,21,MA,MARANHAO,-4.6291957,-43.4708622,"-4.6291957,-43.4708622",26532
2100402,ALTAMIRA DO MARANHAO,21,MA,MARANHAO,-4.1643006,-45.4674574,"-4.1643006,-45.4674574",8128
2100436,ALTO ALEGRE DO MARANHAO,21,MA,MARANHAO,-4.2055693,-44.4525287,"-4.2055693,-44.4525287",27053
2100477,ALTO ALEGRE DO PINDARE,21,MA,MARANHAO,-3.6698186,-45.8462153,"-3.6698186,-45.8462153",31919
2100501,ALTO PARNAIBA,21,MA,MARANHAO,-9.1125060,-45.9310154,"-9.112506,-45.9310154",11190
2100550,AMAPA DO MARANHAO,21,MA,MARANHAO,-1.6762114,-46.0109669,"-1.6762114,-46.0109669",6962
2100600,AMARANTE DO MARANHAO,21,MA,MARANHAO,-5.5691300,-46.7472840,"-5.56913,-46.747284",41435
2100709,ANAJATUBA,21,MA,MARANHAO,-3.2644100,-44.6179916,"-3.26441,-44.6179916",26803
2100808,ANAPURUS,21,MA,MARANHAO,-3.6751298,-43.1046001,"-3.6751298,-43.1046001",15732
2100832,APICUM-ACU,21,MA,MARANHAO,-1.5279295,-45.0822780,"-1.5279295,-45.082278",17239
2100873,ARAGUANA,21,MA,MARANHAO,-2.9508403,-45.6651986,"-2.9508403,-45.6651986",15426
2100907,ARAIOSES,21,MA,MARANHAO,-2.8909140,-41.9049930,"-2.890914,-41.904993",46440
2100956,ARAME,21,MA,MARANHAO,-4.8858769,-46.0102484,"-4.8858769,-46.0102484",32701
2101004,ARARI,21,MA,MARANHAO,-3.4547602,-44.7772723,"-3.4547602,-44.7772723",29848
2101103,AXIXA,21,MA,MARANHAO,-5.2779569,-45.6683061,"-5.2779569,-45.6683061",12130
2101202,BACABAL,21,MA,MARANHAO,-4.2318132,-44.7811670,"-4.2318132,-44.781167",104949
2101251,BACABEIRA,21,MA,MARANHAO,-2.9775747,-44.3155943,"-2.9775747,-44.3155943",17055
2101301,BACURI,21,MA,MARANHAO,-1.7288940,-45.1417148,"-1.728894,-45.1417148",18582
2101350,BACURITUBA,21,MA,MARANHAO,-2.7082587,-44.7381309,"-2.7082587,-44.7381309",5644
2101400,BALSAS,21,MA,MARANHAO,-7.5321400,-46.0371630,"-7.53214,-46.037163",94887
2101509,BARAO DE GRAJAU,21,MA,MARANHAO,-6.7542591,-43.0263477,"-6.7542591,-43.0263477",18820
2101608,BARRA DO CORDA,21,MA,MARANHAO,-5.4968230,-45.2484960,"-5.496823,-45.248496",88212
2101707,BARREIRINHAS,21,MA,MARANHAO,-2.7541271,-42.8259693,"-2.7541271,-42.8259693",62528
2101731,BELAGUA,21,MA,MARANHAO,-3.1604031,-43.5085052,"-3.1604031,-43.5085052",7469
2101772,BELA VISTA DO MARANHAO,21,MA,MARANHAO,-3.7416367,-45.2514192,"-3.7416367,-45.2514192",11209
2101806,BENEDITO LEITE,21,MA,MARANHAO,-7.2173453,-44.5523331,"-7.2173453,-44.5523331",5632
2101905,BEQUIMAO,21,MA,MARANHAO,-2.4495376,-44.7884889,"-2.4495376,-44.7884889",21280
2101939,BERNARDO DO MEARIM,21,MA,MARANHAO,-4.6315929,-44.7617508,"-4.6315929,-44.7617508",6043
2101970,BOA VISTA DO GURUPI,21,MA,MARANHAO,-1.7981168,-46.3071882,"-1.7981168,-46.3071882",9287
