data,id_ibge,cidade,gps,latitude,longitude,confirmado,suspeitos,obitos,populacao,recuperados
2020-06-19,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,215,50,5,49477,138
2020-06-19,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,127,5,2,27426,106
2020-06-19,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,137,41,3,26965,90
2020-06-19,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,905,219,7,132123,371
2020-06-19,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,147,55,5,19450,91
2020-06-19,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,2,1,0,4844,0
2020-06-19,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,45,16,2,27174,17
2020-06-19,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,7
2020-06-19,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3011,670,66,274207,1485
2020-06-19,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,55,14,2,31508,40
2020-06-19,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,214,18,7,47962,164
2020-06-19,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,46,10,2,27512,30
2020-06-19,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,257,40,2,36442,124
2020-06-19,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,19,20,0,15565,14
2020-06-19,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,2,9077,9
2020-06-19,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,23,9,1,14996,11
2020-06-19,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,60,1,0,11045,58
2020-06-19,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,51,1,1,16554,37
2020-06-19,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,79,7,5,17700,69
2020-06-19,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,22,5,1,8592,20
2020-06-19,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,266,114,6,40721,216
2020-06-20,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,17,5,1,11737,16
2020-06-20,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,2,1,0,7586,2
2020-06-20,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,10,0,0,7353,9
2020-06-20,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,53,5,0,21600,37
2020-06-20,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,95,74,2,23417,68
2020-06-20,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,46,8,3,24654,17
2020-06-20,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,452,784,4,59732,240
2020-06-20,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,33,9,6,22680,19
2020-06-20,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,228,51,5,49477,140
2020-06-20,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,128,6,2,27426,106
2020-06-20,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,145,42,3,26965,92
2020-06-20,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,982,234,7,132123,407
2020-06-20,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,156,56,5,19450,91
2020-06-20,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,2,1,0,4844,0
2020-06-20,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,53,16,2,27174,20
2020-06-20,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,7
2020-06-20,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3397,718,68,274207,1515
2020-06-20,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,56,15,2,31508,40
2020-06-20,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,233,18,7,47962,164
2020-06-20,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,47,10,2,27512,30
2020-06-20,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,276,41,2,36442,125
2020-06-20,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,19,20,0,15565,14
2020-06-20,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,2,9077,9
2020-06-20,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,24,9,1,14996,11
2020-06-20,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,62,1,0,11045,58
2020-06-20,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,55,1,1,16554,38
2020-06-20,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,79,7,5,17700,69
2020-06-20,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,5,1,8592,20
2020-06-20,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,271,114,6,40721,221
2020-06-21,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,18,5,1,11737,16
2020-06-21,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,2,1,0,7586,2
2020-06-21,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,10,0,0,7353,9
2020-06-21,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,56,5,0,21600,38
2020-06-21,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,96,74,2,23417,69
2020-06-21,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,49,8,3,24654,17
2020-06-21,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,462,831,5,59732,243
2020-06-21,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,35,9,6,22680,19
2020-06-21,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,233,51,5,49477,141
2020-06-21,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,129,6,2,27426,108
2020-06-21,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,149,48,3,26965,92
2020-06-21,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1020,250,7,132123,451
2020-06-21,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,161,56,5,19450,91
2020-06-21,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,2,1,0,4844,0
2020-06-21,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,55,16,2,27174,20
2020-06-21,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,7
2020-06-21,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3556,733,68,274207,1566
2020-06-21,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,58,15,2,31508,41
2020-06-21,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,240,18,7,47962,164
2020-06-21,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,48,10,2,27512,30
2020-06-21,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,282,41,2,36442,125
2020-06-21,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,19,22,0,15565,14
2020-06-21,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,2,9077,9
2020-06-21,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,25,9,1,14996,11
2020-06-21,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,65,1,0,11045,58
2020-06-21,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,56,1,1,16554,38
2020-06-21,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,79,7,5,17700,69
2020-06-21,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,5,1,8592,20
2020-06-21,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,274,115,6,40721,221
2020-06-22,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,20,5,1,11737,16
2020-06-22,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,3,1,0,7586,2
2020-06-22,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,10,0,0,7353,9
2020-06-22,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,64,5,0,21600,46
2020-06-22,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,99,74,2,23417,76
2020-06-22,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,51,8,3,24654,20
2020-06-22,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,487,915,5,59732,284
2020-06-22,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,36,9,6,22680,22
2020-06-22,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,236,51,5,49477,151
2020-06-22,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,134,6,2,27426,114
2020-06-22,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,153,49,3,26965,106
2020-06-22,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1082,280,9,132123,511
2020-06-22,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,169,57,5,19450,96
2020-06-22,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,2,1,0,4844,0
2020-06-22,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,56,18,2,27174,27
2020-06-22,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,9
2020-06-22,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3782,768,71,274207,1721
2020-06-22,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,59,16,2,31508,45
2020-06-22,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,260,18,7,47962,179
2020-06-22,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,51,12,2,27512,32
2020-06-22,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,291,41,2,36442,139
2020-06-22,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,19,24,0,15565,16
2020-06-22,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,3,9077,9
2020-06-22,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,26,9,1,14996,17
2020-06-22,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,65,1,0,11045,60
2020-06-22,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,58,1,1,16554,40
2020-06-22,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,79,8,5,17700,69
2020-06-22,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,5,1,8592,20
2020-06-22,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,285,115,6,40721,228
2020-06-23,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,20,5,1,11737,16
2020-06-23,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,4,3,0,7586,2
2020-06-23,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,11,0,0,7353,11
2020-06-23,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,72,5,0,21600,56
2020-06-23,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,106,278,2,23417,82
2020-06-23,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,56,8,3,24654,20
2020-06-23,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,501,1010,6,59732,309
2020-06-23,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,36,9,6,22680,23
2020-06-23,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,244,52,5,49477,163
2020-06-23,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,141,6,2,27426,125
2020-06-23,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,159,53,3,26965,110
2020-06-23,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1160,298,9,132123,561
2020-06-23,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,181,63,5,19450,98
2020-06-23,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,3,1,0,4844,0
2020-06-23,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,56,18,2,27174,29
2020-06-23,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,9
2020-06-23,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3919,810,76,274207,1753
2020-06-23,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,60,16,2,31508,45
2020-06-23,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,274,19,7,47962,184
2020-06-23,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,51,12,2,27512,32
2020-06-23,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,300,41,2,36442,157
2020-06-23,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,20,25,0,15565,16
2020-06-23,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,3,9077,9
2020-06-23,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,26,9,1,14996,17
2020-06-23,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,65,1,0,11045,62
2020-06-23,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,65,1,1,16554,42
2020-06-23,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,79,8,5,17700,69
2020-06-23,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,7,1,8592,20
2020-06-23,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,291,116,6,40721,234
2020-06-24,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,20,5,1,11737,16
2020-06-24,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,4,3,0,7586,2
2020-06-24,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,11,1,0,7353,11
2020-06-24,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,81,6,0,21600,70
2020-06-24,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,112,321,2,23417,88
2020-06-24,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,62,8,3,24654,21
2020-06-24,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,518,1078,6,59732,316
2020-06-24,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,36,9,6,22680,23
2020-06-24,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,249,54,5,49477,163
2020-06-24,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,143,6,2,27426,128
2020-06-24,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,163,55,3,26965,110
2020-06-24,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1209,320,11,132123,596
2020-06-24,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,192,65,5,19450,108
2020-06-24,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,3,1,0,4844,1
2020-06-24,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,57,20,2,27174,31
2020-06-24,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,13,1,1,8111,11
2020-06-24,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,3987,853,77,274207,1766
2020-06-24,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,61,16,2,31508,47
2020-06-24,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,297,19,7,47962,186
2020-06-24,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,53,14,2,27512,33
2020-06-24,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,306,41,2,36442,158
2020-06-24,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,20,26,0,15565,16
2020-06-24,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,3,9077,9
2020-06-24,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,27,9,1,14996,18
2020-06-24,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,65,1,0,11045,62
2020-06-24,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,66,1,1,16554,48
2020-06-24,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,80,8,5,17700,70
2020-06-24,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,8,1,8592,21
2020-06-24,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,294,117,6,40721,237
2020-06-25,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,21,5,1,11737,16
2020-06-25,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,4,3,0,7586,2
2020-06-25,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,11,1,0,7353,11
2020-06-25,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,81,6,0,21600,72
2020-06-25,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,122,348,2,23417,100
2020-06-25,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,66,11,3,24654,26
2020-06-25,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,533,1171,6,59732,349
2020-06-25,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,36,9,6,22680,23
2020-06-25,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,254,54,5,49477,185
2020-06-25,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,145,6,2,27426,130
2020-06-25,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,178,58,3,26965,119
2020-06-25,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1280,343,12,132123,651
2020-06-25,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,203,68,5,19450,113
2020-06-25,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,3,1,0,4844,1
2020-06-25,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,61,20,2,27174,32
2020-06-25,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,14,1,1,8111,11
2020-06-25,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,4065,924,81,274207,1904
2020-06-25,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,63,16,2,31508,48
2020-06-25,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,310,21,7,47962,197
2020-06-25,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,55,15,2,27512,34
2020-06-25,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,311,41,3,36442,166
2020-06-25,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,20,27,0,15565,17
2020-06-25,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,11,2,3,9077,9
2020-06-25,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,29,9,1,14996,22
2020-06-25,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,66,1,0,11045,62
2020-06-25,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,70,1,1,16554,52
2020-06-25,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,80,9,5,17700,72
2020-06-25,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,10,1,8592,21
2020-06-25,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,304,117,6,40721,246
2020-06-26,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,21,5,1,11737,16
2020-06-26,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,4,3,0,7586,2
2020-06-26,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,12,1,0,7353,11
2020-06-26,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,88,6,0,21600,76
2020-06-26,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,124,356,2,23417,109
2020-06-26,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,68,12,3,24654,28
2020-06-26,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,548,1280,6,59732,373
2020-06-26,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,36,9,6,22680,24
2020-06-26,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,260,54,5,49477,191
2020-06-26,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,151,6,2,27426,136
2020-06-26,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,183,61,3,26965,122
2020-06-26,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,1338,364,12,132123,702
2020-06-26,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,218,70,5,19450,116
2020-06-26,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,3,1,0,4844,1
2020-06-26,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,62,20,2,27174,33
2020-06-26,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,14,1,1,8111,11
2020-06-26,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,4144,985,83,274207,2162
2020-06-26,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,66,16,2,31508,51
2020-06-26,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,323,22,8,47962,205
2020-06-26,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,57,18,2,27512,35
2020-06-26,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,323,41,3,36442,196
2020-06-26,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,20,30,0,15565,17
2020-06-26,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,12,2,3,9077,9
2020-06-26,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,30,9,1,14996,22
2020-06-26,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,66,1,0,11045,62
2020-06-26,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,78,2,1,16554,58
2020-06-26,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,81,9,5,17700,72
2020-06-26,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,23,10,1,8592,21
2020-06-26,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,310,117,6,40721,253
2020-06-27,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,22,5,1,11737,17
2020-06-27,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,4,3,0,7586,2
2020-06-27,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,12,1,0,7353,11
2020-06-27,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,88,6,1,21600,76
2020-06-27,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,124,356,2,23417,110
